Order ID,Order Item ID,Order YearMonth,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Order Datetime,Shipment Datetime,Order Processing Time
5986,14903,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4138,LATAM,South America,Ecuador,Puerto Rico,Standard Class,4,400,0.1,200,2015-01-01 21:22:00,2015-01-04,2
6181,15451,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5841,LATAM,South America,Ecuador,Puerto Rico,Standard Class,4,400,0.18,200,2015-01-04 00:52:00,2015-01-09,4
8926,22260,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10517,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,400,0.2,200,2015-01-29 17:07:00,2015-02-02,3
13831,34651,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3284,Europe,Northern Europe,Sweden,Puerto Rico,Standard Class,4,400,0.01,200,2015-03-02 23:23:00,2015-03-06,3
25568,64036,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1495,Pacific Asia,Oceania,Australia,Puerto Rico,Standard Class,4,400,0.0,200,2015-03-29 08:48:00,2015-03-31,1
33971,84769,201504,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8617,North America,West of USA,USA,Puerto Rico,Standard Class,4,400,0.13,200,2015-04-01 13:11:00,2015-04-06,4
45245,113041,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7784,Pacific Asia,West Asia,Syria,Puerto Rico,Standard Class,4,400,0.04,200,2015-05-02 18:55:00,2015-05-07,4
61383,153554,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1577,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.05,200,2015-05-13 01:55:00,2015-05-18,4
1968,4923,201506,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,105,LATAM,Caribbean,Haiti,Puerto Rico,Standard Class,4,400,0.18,200,2015-06-07 02:03:00,2015-06-10,2
3136,7803,201506,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,75,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,400,0.02,200,2015-06-07 02:03:00,2015-06-10,2
8158,20380,201507,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10721,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,400,0.2,200,2015-07-17 00:36:00,2015-07-21,3
25298,63385,201509,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11612,Pacific Asia,Eastern Asia,China,Puerto Rico,Standard Class,4,400,0.06,200,2015-09-03 17:20:00,2015-09-08,4
25991,65053,201509,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4987,Pacific Asia,South Asia,Bangladesh,Puerto Rico,Standard Class,4,400,0.01,200,2015-09-09 03:40:00,2015-09-11,1
37063,92482,201511,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11610,North America,US Center,USA,Puerto Rico,Standard Class,4,400,0.04,200,2015-11-30 17:13:00,2015-12-03,2
41628,103913,201512,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6016,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,400,0.12,200,2015-12-26 22:47:00,2015-12-31,4
55931,139848,201602,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4348,LATAM,Central America,Panama,Puerto Rico,Standard Class,4,400,0.18,200,2016-02-20 20:36:00,2016-02-25,4
63386,158474,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7555,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,400,0.15,200,2016-04-13 06:42:00,2016-04-19,5
63386,158476,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7555,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,400,0.13,200,2016-04-28 16:18:00,2016-05-04,5
63926,159806,201605,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2447,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,400,0.09,200,2016-05-07 05:16:00,2016-05-13,5
67036,167577,201605,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2900,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,400,0.18,200,2016-05-14 16:59:00,2016-05-18,3
6986,17497,201606,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6523,LATAM,South America,Argentina,Puerto Rico,Standard Class,4,400,0.05,200,2016-06-21 08:10:00,2016-06-23,1
17206,43037,201609,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2848,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.18,200,2016-09-14 07:53:00,2016-09-18,3
17206,43038,201609,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2848,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.17,200,2016-09-14 19:27:00,2016-09-16,1
19238,48078,201609,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7555,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.0,200,2016-09-19 16:06:00,2016-09-24,4
35911,89684,201701,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4105,North America,US Center,USA,Puerto Rico,Standard Class,4,400,0.13,200,2017-01-26 06:39:00,2017-01-31,4
43256,108056,201703,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6887,Europe,Eastern Europe,Romania,Puerto Rico,Standard Class,4,400,0.01,200,2017-03-27 10:46:00,2017-03-29,1
45643,114079,201704,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6699,Pacific Asia,South Asia,Iran,Puerto Rico,Standard Class,4,400,0.13,200,2017-04-14 18:06:00,2017-04-20,5
47265,118165,201705,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9876,Africa,Southern Africa,South Africa,Puerto Rico,Standard Class,4,400,0.03,200,2017-05-15 23:29:00,2017-05-20,4
49338,123337,201706,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10447,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,400,0.16,200,2017-06-13 22:34:00,2017-06-17,3
57346,143440,201707,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,390,LATAM,Central America,Panama,Puerto Rico,Standard Class,4,400,0.12,200,2017-07-22 03:46:00,2017-07-24,1
61308,153374,201708,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4056,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.16,200,2017-08-01 03:45:00,2017-08-03,1
61566,153941,201708,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11557,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.01,200,2017-08-01 21:58:00,2017-08-05,3
63823,159540,201708,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9114,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,400,0.16,200,2017-08-28 19:18:00,2017-09-03,5
973,2422,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5118,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.16,100,2015-01-07 22:45:00,2015-01-10,2
1563,3898,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12425,LATAM,Caribbean,Dominican Republic,Puerto Rico,Standard Class,4,200,0.16,100,2015-01-07 22:45:00,2015-01-10,2
6505,16267,201504,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5120,LATAM,Caribbean,Dominican Republic,Puerto Rico,Standard Class,4,200,0.18,100,2015-04-09 07:34:00,2015-04-11,1
6995,17515,201504,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4428,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,200,0.06,100,2015-04-12 11:56:00,2015-04-17,4
6995,17514,201504,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4428,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,200,0.07,100,2015-04-21 08:36:00,2015-04-23,1
7958,19884,201506,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4560,LATAM,Central America,Honduras,Puerto Rico,Standard Class,4,200,0.2,100,2015-06-21 03:47:00,2015-06-23,1
11346,28379,201508,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9941,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.05,100,2015-08-27 11:34:00,2015-08-31,3
11346,28378,201509,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9941,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.06,100,2015-09-14 14:21:00,2015-09-19,4
11648,29122,201509,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10721,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,200,0.15,100,2015-09-25 16:58:00,2015-10-01,5
13501,33834,201511,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11635,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.2,100,2015-11-28 04:16:00,2015-12-02,3
13501,33831,201511,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11635,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.25,100,2015-11-30 17:13:00,2015-12-03,2
13835,34657,201601,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9451,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.07,100,2016-01-05 06:39:00,2016-01-09,3
15233,38098,201602,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1123,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,200,0.06,100,2016-02-27 06:03:00,2016-03-01,2
21011,52501,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2607,Pacific Asia,South Asia,India,Puerto Rico,Standard Class,4,200,0.18,100,2016-09-07 18:14:00,2016-09-11,3
25563,64032,201701,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2400,Pacific Asia,Oceania,Australia,Puerto Rico,Standard Class,4,200,0.16,100,2017-01-29 09:16:00,2017-02-01,2
25845,64692,201702,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4315,Pacific Asia,Southeast Asia,Vietnam,Puerto Rico,Standard Class,4,200,0.25,100,2017-02-02 11:43:00,2017-02-06,3
27596,69088,201702,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10153,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,Standard Class,4,200,0.13,100,2017-02-15 11:10:00,2017-02-18,2
29003,72579,201705,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8550,Pacific Asia,Eastern Asia,Japan,Puerto Rico,Standard Class,4,200,0.09,100,2017-05-22 06:29:00,2017-05-28,5
31873,79651,201706,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11637,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.01,100,2017-06-02 08:02:00,2017-06-06,3
41226,102899,201709,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7774,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.25,100,2017-09-22 23:39:00,2017-09-28,5
43368,108337,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7655,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,Standard Class,4,200,0.1,100,2015-01-23 19:14:00,2015-01-27,3
45536,113795,201503,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5562,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,200,0.1,100,2015-03-31 04:57:00,2015-04-03,2
47541,118850,201504,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1387,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,200,0.06,100,2015-04-04 20:21:00,2015-04-10,5
47541,118848,201504,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1387,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,200,0.07,100,2015-04-04 20:21:00,2015-04-10,5
49385,123439,201505,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4831,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,200,0.05,100,2015-05-07 05:25:00,2015-05-11,3
51053,127596,201506,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,348,Europe,Eastern Europe,Belarus,Puerto Rico,Standard Class,4,200,0.12,100,2015-06-20 00:27:00,2015-06-24,3
51053,127598,201506,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,348,Europe,Eastern Europe,Belarus,Puerto Rico,Standard Class,4,200,0.1,100,2015-06-23 03:26:00,2015-06-26,2
51095,127690,201507,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8565,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,200,0.25,100,2015-07-02 00:05:00,2015-07-07,4
51603,128947,201507,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10624,LATAM,Central America,Panama,Puerto Rico,Standard Class,4,200,0.13,100,2015-07-07 10:04:00,2015-07-13,5
61566,153940,201508,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11557,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,200,0.05,100,2015-08-26 21:33:00,2015-08-30,3
65331,163284,201510,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7328,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,200,0.12,100,2015-10-05 11:20:00,2015-10-10,4
4701,11789,201602,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7330,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,200,0.02,100,2016-02-07 19:45:00,2016-02-09,1
6736,16836,201602,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,577,LATAM,Central America,Guatemala,Puerto Rico,Standard Class,4,200,0.1,100,2016-02-14 09:24:00,2016-02-16,1
7561,18953,201602,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11662,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.09,100,2016-02-20 20:36:00,2016-02-25,4
25298,63382,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11612,Pacific Asia,Eastern Asia,China,Puerto Rico,Standard Class,4,200,0.18,100,2016-09-25 01:23:00,2016-09-29,3
33338,83276,201612,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,316,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.17,100,2016-12-08 06:11:00,2016-12-10,1
35566,88818,201612,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,637,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.02,100,2016-12-13 14:46:00,2016-12-17,3
43376,108352,201701,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11266,Pacific Asia,Central Asia,Uzbekistan,Puerto Rico,Standard Class,4,200,0.09,100,2017-01-15 05:47:00,2017-01-19,3
47533,118830,201702,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6265,Africa,North Africa,Egypt,Puerto Rico,Standard Class,4,200,0.1,100,2017-02-04 02:15:00,2017-02-08,3
49038,122611,201702,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5264,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,200,0.17,100,2017-02-19 10:49:00,2017-02-25,5
61383,153555,201705,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1577,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,200,0.0,100,2017-05-15 23:29:00,2017-05-20,4
65586,163915,201709,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8172,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.0,100,2017-09-04 04:03:00,2017-09-06,1
67878,169706,201709,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5513,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.01,100,2017-09-23 20:40:00,2017-09-29,5
856,2128,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9876,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,200,0.2,100,2015-01-13 11:32:00,2015-01-15,1
2735,6849,201502,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8584,LATAM,Caribbean,Dominican Republic,Puerto Rico,Second Class,2,200,0.1,100,2015-02-18 15:41:00,2015-02-23,4
2735,6848,201502,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8584,LATAM,Caribbean,Dominican Republic,Puerto Rico,Second Class,2,200,0.12,100,2015-02-28 18:29:00,2015-03-03,2
11915,29777,201509,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6428,Europe,Western Europe,France,Puerto Rico,Second Class,2,200,0.15,100,2015-09-16 01:44:00,2015-09-22,5
13965,34945,201509,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9116,Europe,Southern Europe,Italy,Puerto Rico,Second Class,2,200,0.05,100,2015-09-17 21:11:00,2015-09-19,1
19331,48335,201606,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4562,Europe,Western Europe,Germany,Puerto Rico,Second Class,2,200,0.0,100,2016-06-01 01:33:00,2016-06-01,0
19331,48334,201606,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4562,Europe,Western Europe,Germany,Puerto Rico,Second Class,2,200,0.01,100,2016-06-14 17:49:00,2016-06-16,1
27036,67734,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8193,Pacific Asia,Oceania,Australia,Puerto Rico,Second Class,2,200,0.1,100,2016-09-17 20:40:00,2016-09-23,5
27535,68924,201611,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5053,Pacific Asia,Eastern Asia,China,Puerto Rico,First Class,1,200,0.06,100,2016-11-21 00:05:00,2016-11-26,4
39826,99379,201704,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8511,North America,West of USA,USA,Puerto Rico,First Class,1,200,0.15,100,2017-04-09 20:02:00,2017-04-13,3
43385,108373,201707,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4958,Europe,Eastern Europe,Romania,Puerto Rico,Same Day,3,200,0.06,100,2017-07-07 23:56:00,2017-07-09,1
51028,127532,201708,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5264,Europe,Southern Europe,Albania,Puerto Rico,First Class,1,200,0.16,100,2017-08-31 17:01:00,2017-09-05,4
53513,133727,201709,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10785,LATAM,Caribbean,Dominican Republic,Puerto Rico,Same Day,3,200,0.1,100,2017-09-07 12:17:00,2017-09-13,5
55026,137620,201503,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8548,LATAM,Central America,Mexico,Puerto Rico,First Class,1,200,0.02,100,2015-03-11 13:44:00,2015-03-12,0
55026,137624,201506,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8548,LATAM,Central America,Mexico,Puerto Rico,First Class,1,200,0.01,100,2015-06-08 22:54:00,2015-06-10,1
55096,137792,201506,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6159,LATAM,Caribbean,Dominican Republic,Puerto Rico,First Class,1,200,0.03,100,2015-06-08 22:54:00,2015-06-10,1
59653,149293,201605,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8910,LATAM,Caribbean,Cuba,Puerto Rico,First Class,1,200,0.05,100,2016-05-24 08:13:00,2016-05-28,3
59653,149292,201605,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8910,LATAM,Caribbean,Cuba,Puerto Rico,First Class,1,200,0.06,100,2016-05-24 08:13:00,2016-05-28,3
63366,158421,201702,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5542,Europe,Western Europe,Germany,Puerto Rico,First Class,1,200,0.05,100,2017-02-20 03:38:00,2017-02-20,0
67608,169035,201707,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1459,Europe,Southern Europe,Italy,Puerto Rico,Same Day,3,200,0.02,100,2017-07-13 23:34:00,2017-07-15,1
4991,12497,201503,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3211,LATAM,South America,Brazil,Puerto Rico,First Class,1,200,0.06,100,2015-03-14 20:13:00,2015-03-16,1
19578,48943,201510,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1516,Europe,Western Europe,France,Puerto Rico,Same Day,3,200,0.04,100,2015-10-13 18:41:00,2015-10-14,0
37628,93906,201607,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4056,North America,US Center,USA,Puerto Rico,Same Day,3,200,0.12,100,2016-07-03 06:24:00,2016-07-03,0
41938,104695,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3561,Pacific Asia,West Asia,Georgia,Puerto Rico,Second Class,2,200,0.16,100,2016-09-04 04:23:00,2016-09-08,3
43656,109034,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2270,Africa,Central Africa,Cameroon,Puerto Rico,Second Class,2,200,0.2,100,2016-09-29 06:17:00,2016-10-01,1
43656,109033,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2270,Africa,Central Africa,Cameroon,Puerto Rico,Second Class,2,200,0.25,100,2016-09-29 06:17:00,2016-10-01,1
47568,118918,201611,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10677,Africa,North Africa,Morocco,Puerto Rico,First Class,1,200,0.01,100,2016-11-25 08:50:00,2016-11-27,1
55661,139208,201703,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5498,LATAM,South America,Brazil,Puerto Rico,Second Class,2,200,0.15,100,2017-03-23 12:10:00,2017-03-25,1
55661,139206,201703,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5498,LATAM,South America,Brazil,Puerto Rico,Second Class,2,200,0.16,100,2017-03-23 12:10:00,2017-03-25,1
61256,153230,201706,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1399,LATAM,South America,Chile,Puerto Rico,Second Class,2,200,0.07,100,2017-06-13 04:21:00,2017-06-15,1
63003,157535,201707,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3827,Europe,Northern Europe,United Kingdom,Puerto Rico,Second Class,2,200,0.03,100,2017-07-08 16:24:00,2017-07-12,3
65931,164761,201708,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2896,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,200,0.09,100,2017-08-20 10:12:00,2017-08-22,1
476,1168,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6020,LATAM,South America,Colombia,Puerto Rico,Standard Class,4,200,0.07,100,2015-01-07 22:24:00,2015-01-09,1
2393,5979,201502,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8666,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,200,0.09,100,2015-02-04 22:01:00,2015-02-08,3
4956,12402,201503,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1371,LATAM,Caribbean,Dominican Republic,Puerto Rico,Standard Class,4,200,0.17,100,2015-03-14 07:57:00,2015-03-16,1
13265,33195,201507,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3209,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.07,100,2015-07-13 14:58:00,2015-07-19,5
15306,38277,201508,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2447,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,200,0.07,100,2015-08-12 10:01:00,2015-08-14,1
15865,39651,201508,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6428,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,200,0.03,100,2015-08-20 13:51:00,2015-08-26,5
17631,44066,201509,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3520,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,200,0.18,100,2015-09-15 08:34:00,2015-09-17,1
19325,48319,201510,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7136,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,200,0.02,100,2015-10-10 02:03:00,2015-10-16,5
